id,clubs_id
395596,1390
395597,1390
395870,1390
396094,1390
396101,1390
396359,1390
396681,1390
396682,1390
402193,1390
403718,1390
418879,1390
418881,1390
41912,1390
420849,1390
422539,1390
430623,1390
432141,1390
43411,1390
445926,1390
451310,1390
45548,1390
459452,1390
459504,1390
459655,1390
459758,1390
459945,1390
46060,1390
460898,1390
472176,1390
475410,1390
481178,1390
481834,1390
481836,1390
533134,1390
535740,1390
54928,1390
54929,1390
56703,1390
568333,1390
63531,1390
63899,1390
64793,1390
66360,1390
666547,1390
68306,1390
68864,1390
736034,1390
76598,1390
85605,1390
92141,1390
99235,1390
99923,1390
117586,141
121404,141
137582,141
138736,141
16135,141
176265,141
203379,141
204176,141
208848,141
209574,141
21369,141
215616,141
22388,141
248219,141
251108,141
262793,141
271966,141
282460,141
282465,141
283170,141
286406,141
29494,141
295810,141
315232,141
324192,141
336074,141
340961,141
340967,141
340968,141
343237,141
35026,141
352659,141
352661,141
352662,141
357745,141
361262,141
361266,141
366147,141
373916,141
382528,141
396906,141
422951,141
429551,141
439022,141
452211,141
45427,141
462348,141
465606,141
469787,141
470802,141
475413,141
477932,141
507162,141
52119,141
5308,141
541537,141
54155,141
546351,141
57162,141
58088,141
581619,141
60709,141
655895,141
655896,141
655902,141
6911,141
84695,141
110116,1416
126924,1416
131101,1416
168933,1416
171410,1416
177781,1416
180091,1416
183494,1416
18702,1416
192492,1416
236041,1416
238630,1416
23890,1416
247459,1416
260806,1416
27305,1416
283135,1416
28335,1416
315054,1416
332305,1416
342202,1416
342227,1416
363177,1416
39174,1416
396516,1416
39918,1416
410059,1416
419996,1416
419999,1416
424709,1416
440886,1416
440887,1416
45624,1416
484994,1416
493674,1416
518860,1416
530902,1416
540727,1416
562060,1416
564561,1416
569387,1416
57359,1416
606450,1416
606451,1416
629572,1416
655414,1416
67920,1416
69006,1416
694498,1416
694499,1416
111283,14171
120091,14171
153022,14171
194218,14171
198619,14171
324182,14171
324635,14171
353204,14171
48740,14171
5286,14171
5676,14171
5698,14171
57510,14171
98356,14171
111163,1420
118078,1420
12029,1420
12386,1420
126552,1420
126704,1420
134712,1420
139286,1420
149444,1420
155972,1420
170916,1420
170953,1420
18298,1420
184961,1420
187392,1420
188930,1420
18934,1420
193142,1420
206912,1420
214532,1420
22630,1420
232271,1420
233782,1420
238584,1420
238716,1420
245537,1420
250013,1420
261963,1420
265573,1420
282058,1420
290559,1420
296356,1420
31069,1420
33337,1420
341393,1420
341394,1420
342877,1420
342878,1420
344575,1420
352464,1420
378630,1420
392810,1420
395234,1420
395523,1420
416074,1420
424072,1420
42506,1420
425400,1420
45082,1420
460660,1420
474652,1420
504298,1420
550862,1420
57216,1420
57449,1420
57467,1420
580715,1420
593482,1420
599829,1420
62351,1420
629637,1420
650104,1420
670847,1420
680447,1420
69436,1420
707225,1420
709727,1420
807691,1420
83132,1420
92385,1420
111005,1421
112663,1421
12028,1421
127151,1421
127204,1421
127213,1421
145115,1421
154209,1421
171408,1421
181373,1421
190263,1421
199704,1421
215114,1421
215676,1421
222876,1421
241325,1421
243606,1421
276768,1421
286378,1421
290746,1421
292808,1421
29351,1421
307807,1421
31101,1421
315145,1421
316137,1421
33905,1421
342383,1421
371148,1421
373939,1421
388160,1421
389441,1421
393239,1421
395083,1421
395242,1421
396131,1421
399506,1421
414908,1421
422850,1421
448632,1421
468066,1421
484988,1421
502511,1421
504350,1421
520054,1421
522788,1421
522791,1421
524988,1421
524989,1421
536476,1421
55042,1421
557614,1421
5578,1421
56827,1421
570817,1421
57367,1421
57376,1421
649016,1421
649026,1421
649032,1421
649033,1421
709726,1421
739769,1421
77834,1421
798925,1421
80009,1421
805908,1421
93701,1421
116636,1426
119032,1426
119291,1426
123521,1426
140790,1426
146143,1426
153880,1426
159143,1426
161549,1426
163665,1426
187296,1426
191834,1426
201135,1426
212432,1426
228953,1426
236513,1426
241420,1426
267116,1426
271103,1426
282520,1426
315124,1426
315149,1426
322061,1426
326997,1426
34556,1426
349796,1426
349803,1426
371981,1426
37363,1426
37738,1426
37850,1426
38346,1426
418164,1426
418165,1426
442459,1426
457068,1426
457072,1426
457090,1426
457092,1426
47740,1426
49867,1426
499581,1426
50674,1426
539547,1426
554422,1426
568461,1426
578459,1426
593519,1426
60312,1426
605364,1426
62085,1426
672954,1426
6764,1426
70280,1426
71103,1426
72799,1426
739745,1426
90343,1426
96472,1426
96630,1426
13749,1429
16888,1429
221815,1429
24305,1429
28817,1429
28851,1429
288563,1429
288570,1429
290418,1429
29208,1429
29604,1429
30332,1429
314369,1429
38602,1429
54921,1429
6012,1429
70203,1429
8206,1429
101657,1435
110902,1435
111191,1435
111197,1435
146281,1435
14863,1435
153751,1435
162672,1435
162694,1435
170720,1435
173674,1435
182575,1435
186790,1435
187188,1435
199380,1435
21482,1435
21620,1435
224001,1435
225716,1435
230500,1435
25118,1435
251848,1435
258335,1435
271225,1435
276853,1435
293754,1435
31116,1435
313729,1435
322073,1435
326329,1435
328687,1435
335016,1435
340791,1435
34129,1435
355685,1435
361112,1435
369552,1435
369554,1435
370130,1435
403800,1435
406091,1435
410854,1435
422768,1435
422769,1435
433983,1435
436063,1435
443222,1435
448257,1435
451673,1435
486057,1435
490888,1435
519651,1435
546926,1435
612024,1435
61666,1435
61809,1435
690624,1435
71085,1435
81346,1435
85904,1435
91251,1435
187603,1455
19325,1455
194448,1455
202793,1455
243641,1455
260795,1455
275882,1455
276287,1455
278021,1455
283149,1455
287032,1455
32727,1455
37912,1455
41351,1455
63270,1455
64490,1455
99517,1455
106618,14589
127307,14589
140540,14589
140967,14589
146010,14589
146015,14589
172974,14589
172975,14589
172977,14589
175824,14589
200248,14589
203618,14589
217069,14589
223030,14589
247248,14589
256380,14589
25921,14589
278496,14589
285858,14589
318435,14589
334441,14589
349936,14589
351168,14589
36364,14589
36812,14589
397609,14589
490365,14589
49462,14589
51885,14589
549983,14589
575407,14589
575408,14589
575410,14589
57618,14589
60653,14589
61960,14589
621150,14589
621151,14589
621152,14589
623340,14589
66020,14589
711907,14589
73335,14589
74872,14589
790273,14589
90222,14589
98557,14589
103585,1465
114932,1465
118319,1465
126964,1465
128955,1465
13216,1465
138651,1465
14195,1465
155469,1465
157818,1465
164705,1465
189521,1465
191813,1465
203323,1465
203970,1465
213539,1465
228038,1465
230937,1465
234208,1465
243783,1465
255238,1465
257456,1465
26239,1465
270191,1465
285040,1465
288499,1465
294817,1465
312666,1465
312739,1465
314942,1465
322811,1465
323379,1465
331498,1465
339559,1465
344399,1465
346017,1465
346767,1465
34951,1465
351808,1465
35513,1465
35640,1465
364406,1465
366645,1465
368638,1465
375383,1465
376484,1465
401534,1465
410443,1465
426666,1465
448470,1465
466336,1465
472157,1465
475407,1465
479646,1465
520456,1465
529731,1465
536520,1465
560903,1465
564890,1465
586855,1465
597087,1465
659797,1465
690273,1465
72835,1465
741033,1465
820252,1465
9335,1465
110660,1467
123021,1467
139607,1467
149516,1467
159908,1467
160512,1467
170478,1467
170919,1467
176341,1467
178024,1467
178400,1467
195274,1467
207842,1467
208071,1467
212229,1467
212372,1467
213366,1467
227639,1467
231712,1467
235540,1467
235646,1467
23825,1467
241902,1467
242482,1467
246241,1467
270576,1467
288858,1467
314215,1467
315208,1467
322873,1467
336974,1467
341646,1467
342971,1467
351792,1467
354042,1467
35855,1467
364299,1467
403834,1467
410831,1467
416626,1467
420474,1467
432960,1467
43518,1467
454972,1467
454973,1467
45596,1467
470739,1467
473917,1467
47543,1467
480705,1467
507167,1467
52828,1467
55250,1467
56026,1467
59783,1467
605266,1467
60539,1467
615430,1467
620188,1467
625812,1467
639002,1467
64308,1467
659782,1467
660139,1467
667563,1467
68833,1467
700400,1467
70209,1467
7025,1467
707915,1467
721532,1467
7237,1467
743890,1467
743894,1467
745211,1467
81532,1467
85291,1467
874121,1467
98428,1467
98536,1467
124845,148
132098,148
167799,148
171679,148
175722,148
17965,148
183301,148
192765,148
19368,148
207015,148
244192,148
249126,148
258912,148
26276,148
282429,148
282823,148
283655,148
284165,148
297212,148
307763,148
320913,148
341429,148
345739,148
346478,148
3476,148
354362,148
355915,148
357397,148
387313,148
392772,148
392775,148
406559,148
406637,148
406638,148
42710,148
428016,148
431424,148
431755,148
476344,148
504051,148
530807,148
552655,148
554173,148
559794,148
568006,148
581598,148
581683,148
670883,148
728734,148
77100,148
77760,148
82215,148
91845,148
112541,15
119211,15
125858,15
14219,15
149265,15
159088,15
16498,15
170514,15
180337,15
182752,15
193782,15
196357,15
215099,15
227078,15
237444,15
242086,15
252088,15
261406,15
29993,15
30059,15
309397,15
315131,15
320954,15
3256,15
336002,15
346328,15
34787,15
361065,15
36914,15
389078,15
389079,15
395516,15
401578,15
428791,15
4746,15
48015,15
484547,15
51972,15
527555,15
530157,15
532776,15
564545,15
580276,15
59032,15
598577,15
61087,15
6237,15
644771,15
659813,15
691,15
741292,15
788445,15
85543,15
89701,15
100131,150
101118,150
113133,150
122155,150
126737,150
133089,150
135492,150
139449,150
141834,150
158997,150
191217,150
193098,150
200558,150
203496,150
20506,150
213595,150
233072,150
234811,150
251877,150
25316,150
256120,150
261498,150
263856,150
27374,150
278359,150
284890,150
303248,150
30584,150
319541,150
335221,150
341227,150
342385,150
370691,150
371174,150
377021,150
378139,150
391346,150
395694,150
401624,150
40423,150
429901,150
505675,150
521329,150
521455,150
521462,150
531413,150
548618,150
566666,150
566667,150
57403,150
578878,150
582717,150
59343,150
62920,150
630984,150
630989,150
630995,150
630998,150
631002,150
633169,150
66106,150
68645,150
70767,150
711638,150
71801,150
72779,150
7663,150
784429,150
99922,150
112942,1506
114735,1506
119301,1506
157648,1506
16499,1506
169696,1506
169802,1506
19619,1506
204152,1506
221630,1506
223920,1506
23888,1506
239810,1506
33530,1506
33789,1506
34161,1506
348493,1506
37873,1506
383453,1506
390048,1506
3975,1506
413918,1506
416242,1506
435869,1506
462770,1506
462771,1506
46662,1506
47310,1506
47517,1506
47576,1506
48678,1506
489613,1506
51350,1506
548588,1506
557942,1506
585291,1506
58567,1506
58829,1506
7215,1506
77603,1506
83275,1506
85226,1506
8548,1506
86158,1506
9410,1506
96844,1506
10424,1519
110689,1519
111426,1519
111431,1519
120975,1519
125698,1519
12570,1519
125850,1519
12682,1519
128285,1519
132764,1519
1368,1519
158938,1519
169566,1519
171721,1519
173580,1519
181135,1519
184954,1519
192077,1519
193079,1519
193097,1519
193101,1519
193104,1519
193306,1519
200202,1519
205878,1519
214073,1519
21419,1519
24501,1519
249884,1519
252233,1519
268606,1519
281807,1519
285282,1519
291171,1519
291352,1519
291592,1519
326585,1519
326587,1519
326589,1519
329385,1519
335547,1519
344581,1519
34652,1519
35761,1519
36524,1519
36529,1519
37428,1519
375710,1519
38083,1519
382553,1519
396537,1519
396548,1519
396563,1519
4216,1519
440371,1519
449019,1519
451306,1519
48020,1519
482493,1519
496652,1519
509713,1519
51661,1519
518587,1519
532536,1519
614085,1519
61813,1519
62163,1519
62170,1519
633655,1519
638647,1519
651182,1519
652633,1519
652634,1519
652638,1519
652672,1519
672536,1519
672537,1519
701322,1519
706699,1519
743562,1519
846358,1519
93405,1519
102146,1531
129753,1531
141832,1531
142031,1531
149231,1531
15790,1531
160182,1531
169249,1531
175573,1531
175836,1531
184672,1531
184779,1531
186862,1531
195488,1531
200612,1531
203043,1531
203516,1531
211389,1531
216240,1531
225593,1531
226005,1531
237617,1531
242827,1531
255892,1531
262939,1531
263862,1531
268670,1531
27486,1531
276050,1531
277533,1531
282544,1531
286841,1531
288454,1531
29178,1531
296783,1531
32522,1531
326416,1531
330352,1531
334222,1531
339816,1531
349836,1531
352567,1531
510385,1531
51535,1531
527698,1531
527972,1531
55215,1531
56067,1531
57944,1531
57961,1531
602979,1531
627290,1531
628492,1531
672953,1531
694535,1531
714313,1531
720532,1531
725201,1531
786438,1531
819590,1531
887054,1531
90451,1531
119622,1533
138935,1533
150948,1533
154059,1533
158849,1533
159644,1533
18091,1533
188157,1533
199299,1533
207913,1533
223890,1533
230541,1533
23338,1533
238865,1533
248870,1533
254903,1533
255493,1533
255495,1533
255496,1533
255497,1533
255904,1533
257813,1533
26066,1533
261504,1533
279110,1533
286849,1533
288371,1533
289287,1533
290273,1533
311287,1533
330655,1533
333347,1533
337922,1533
341272,1533
354359,1533
37399,1533
398738,1533
39907,1533
399273,1533
441622,1533
44514,1533
457107,1533
480955,1533
483453,1533
49795,1533
506248,1533
510990,1533
51504,1533
51559,1533
51587,1533
58115,1533
606848,1533
634105,1533
63689,1533
63723,1533
684253,1533
684299,1533
71548,1533
71601,1533
728695,1533
74954,1533
75446,1533
783429,1533
783434,1533
79352,1533
81988,1533
867426,1533
89618,1533
95483,1533
98249,1533
111183,157
125745,157
129592,157
131740,157
138846,157
140570,157
140808,157
142924,157
153440,157
153454,157
159098,157
167798,157
186233,157
186260,157
187324,157
18759,157
193033,157
193217,157
200796,157
211845,157
227110,157
227239,157
245228,157
258827,157
264046,157
264137,157
290261,157
292534,157
294814,157
303456,157
316416,157
33862,157
33869,157
340166,157
342700,157
36025,157
363537,157
370683,157
382774,157
38388,157
38960,157
395695,157
396831,157
412616,157
426849,157
42735,157
42737,157
42913,157
429931,157
446310,157
453376,157
469976,157
469986,157
47931,157
539262,157
551932,157
559161,157
575047,157
62337,157
646376,157
671666,157
673360,157
684340,157
705991,157
706859,157
737533,157
77259,157
77757,157
80383,157
853239,157
90583,157
95604,157
96227,157
97335,157
97567,157
100986,16
102226,16
104220,16
111900,16
119296,16
148208,16
153664,16
160670,16
170986,16
187492,16
189691,16
191422,16
193900,16
2150,16
238722,16
251295,16
25727,16
257814,16
26,16
274461,16
282144,16
284730,16
296879,16
299328,16
300582,16
303412,16
314214,16
326029,16
333451,16
344598,16
35047,16
35207,16
35208,16
386109,16
388067,16
388513,16
388815,16
39728,16
410,16
418560,16
45685,16
467720,16
47594,16
504215,16
581678,16
59027,16
59238,16
627226,16
659513,16
718232,16
85867,16
146854,162
161869,162
1667,162
180704,162
182823,162
195778,162
203746,162
249730,162
257448,162
259275,162
263918,162
265569,162
27941,162
28845,162
288496,162
290940,162
318521,162
32213,162
33781,162
339089,162
342204,162
342215,162
342216,162
342221,162
342230,162
345084,162
346546,162
365462,162
375137,162
386047,162
412932,162
413112,162
420064,162
460637,162
463603,162
475412,162
490426,162
535834,162
536501,162
536508,162
536511,162
569383,162
569389,162
569598,162
574671,162
578872,162
5880,162
659518,162
734171,162
745200,162
789082,162
82009,162
8806,162
9828,162
99189,162
111072,16239
111074,16239
117481,16239
134761,16239
155275,16239
156109,16239
168292,16239
170245,16239
193323,16239
213984,16239
244911,16239
255443,16239
263217,16239
269371,16239
272776,16239
311745,16239
335820,16239
343491,16239
376226,16239
381273,16239
383198,16239
383315,16239
467241,16239
470831,16239
521841,16239
59442,16239
596235,16239
61779,16239
623318,16239
62610,16239
644796,16239
775868,16239
822900,16239
82610,16239
91359,16239
91537,16239
91727,16239
92640,16239
93077,16239
93105,16239
94925,16239
95682,16239
99863,16239
108709,16247
116302,16247
131552,16247
141329,16247
183943,16247
187622,16247
206053,16247
237947,16247
24026,16247
25618,16247
282329,16247
308452,16247
321275,16247
328733,16247
383568,16247
42622,16247
43309,16247
435214,16247
450111,16247
521842,16247
521843,16247
521844,16247
521846,16247
524966,16247
526577,16247
550137,16247
553380,16247
567756,16247
572163,16247
576776,16247
58425,16247
59636,16247
60132,16247
89010,16247
106405,167
111277,167
111881,167
120205,167
126638,167
146163,167
146714,167
14977,167
152963,167
156676,167
156730,167
156781,167
161079,167
168186,167
16968,167
17689,167
1791,167
189475,167
1986,167
202838,167
238541,167
249157,167
251302,167
2623,167
265398,167
26878,167
278343,167
283001,167
2865,167
28683,167
288429,167
296397,167
314295,167
32207,167
324760,167
330635,167
333450,167
333464,167
343332,167
34542,167
345468,167
345886,167
353826,167
380273,167
381250,167
38410,167
3851,167
392124,167
401639,167
4018,167
405568,167
4208,167
42783,167
520468,167
522245,167
53408,167
54137,167
545503,167
569349,167
57845,167
58124,167
588747,167
596186,167
60026,167
627207,167
63022,167
78339,167
81698,167
89659,167
90024,167
91841,167
102452,16704
102581,16704
103732,16704
106196,16704
113707,16704
116598,16704
137939,16704
159957,16704
185245,16704
187024,16704
189485,16704
192921,16704
220650,16704
232495,16704
236202,16704
24118,16704
255452,16704
256859,16704
25850,16704
25856,16704
259849,16704
271282,16704
273000,16704
287931,16704
288721,16704
29213,16704
298565,16704
300138,16704
300158,16704
300159,16704
30418,16704
312502,16704
312891,16704
312895,16704
318427,16704
318470,16704
323200,16704
34929,16704
371628,16704
375662,16704
38539,16704
38681,16704
397856,16704
418559,16704
42401,16704
430482,16704
430483,16704
430485,16704
432112,16704
45184,16704
452326,16704
453362,16704
476142,16704
48583,16704
515744,16704
519817,16704
519825,16704
523363,16704
55356,16704
58568,16704
59352,16704
601851,16704
601852,16704
617520,16704
63606,16704
72458,16704
746180,16704
89088,16704
9645,16704
119235,16795
120443,16795
131667,16795
162063,16795
162079,16795
176285,16795
185593,16795
186891,16795
189735,16795
198638,16795
20346,16795
204097,16795
211251,16795
223053,16795
23102,16795
251880,16795
251888,16795
257376,16795
262365,16795
262554,16795
281989,16795
282434,16795
282722,16795
284430,16795
284872,16795
287282,16795
287315,16795
294568,16795
297784,16795
315289,16795
358981,16795
367464,16795
376588,16795
391719,16795
413262,16795
413459,16795
424784,16795
44227,16795
448844,16795
462380,16795
468700,16795
487688,16795
500191,16795
562058,16795
575472,16795
57800,16795
57825,16795
57866,16795
58070,16795
58330,16795
59551,16795
60542,16795
610336,16795
611426,16795
614195,16795
631221,16795
631222,16795
631223,16795
636229,16795
67548,16795
696883,16795
713632,16795
72315,16795
73782,16795
833884,16795
93935,16795
94414,16795
95963,16795
121357,169
130763,169
136642,169
136749,169
145808,169
159706,169
160837,169
162653,169
16375,169
178019,169
178117,169
179481,169
182687,169
184262,169
187364,169
187786,169
187976,169
191850,169
191855,169
192409,169
192526,169
203178,169
206693,169
232875,169
238644,169
239749,169
241207,169
242615,169
255682,169
25721,169
267533,169
267546,169
274828,169
274848,169
283566,169
28436,169
284954,169
295443,169
313168,169
331204,169
342016,169
342255,169
34296,169
358261,169
383124,169
393230,169
395595,169
402970,169
440827,169
448058,169
46006,169
481585,169
521323,169
608735,169
608736,169
608739,169
624132,169
64481,169
67704,169
7682,169
78547,169
93670,169
95295,169
105352,172
105400,172
111376,172
129586,172
140310,172
145922,172
157849,172
182398,172
182878,172
183538,172
18514,172
18940,172
203539,172
205550,172
252661,172
253842,172
256902,172
277145,172
290549,172
293247,172
294772,172
294791,172
30436,172
30671,172
31952,172
325499,172
331573,172
331574,172
332274,172
333175,172
337689,172
339851,172
342876,172
370525,172
371150,172
375877,172
384280,172
392545,172
393255,172
415383,172
435147,172
437634,172
446491,172
447071,172
447143,172
478638,172
479233,172
481171,172
491296,172
49872,172
499605,172
502261,172
505969,172
518073,172
531450,172
541021,172
556166,172
565434,172
567449,172
57196,172
592403,172
597587,172
612065,172
612880,172
613964,172
627939,172
647950,172
649035,172
661367,172
6970,172
748506,172
848509,172
860048,172
86055,172
86793,172
8733,172
901224,172
901236,172
9643,172
102045,173
103434,173
104987,173
112336,173
122635,173
148371,173
157626,173
168346,173
1725,173
173040,173
178926,173
204138,173
204145,173
211331,173
221873,173
222124,173
22917,173
229797,173
24113,173
257324,173
25750,173
260848,173
262682,173
269503,173
283242,173
288430,173
292812,173
293324,173
332527,173
35645,173
369678,173
381187,173
400535,173
418513,173
430034,173
44720,173
44722,173
492489,173
50580,173
514892,173
533632,173
540270,173
541371,173
542793,173
550659,173
578920,173
579809,173
588649,173
595751,173
602486,173
602487,173
610406,173
616430,173
62457,173
63459,173
654472,173
656695,173
657957,173
671916,173
694974,173
72457,173
790969,173
91851,173
93687,173
95759,173
96331,173
1144,18
124502,18
146165,18
152641,18
167329,18
168678,18
187383,18
188010,18
192635,18
19305,18
196231,18
19819,18
227974,18
237662,18
243188,18
258917,18
276566,18
276567,18
278332,18
284732,18
31041,18
315256,18
31653,18
318528,18
321070,18
321096,18
32711,18
32779,18
330269,18
331634,18
340480,18
345746,18
392154,18
401717,18
403898,18
414318,18
42205,18
455922,18
47285,18
47587,18
48298,18
504089,18
504153,18
51346,18
51356,18
520857,18
524285,18
568,18
597804,18
624690,18
62915,18
7161,18
82097,18
837,18
85791,18
129078,180
130765,180
13640,180
163744,180
181579,180
186644,180
186923,180
19948,180
226964,180
226965,180
226968,180
227183,180
227185,180
243028,180
247647,180
250426,180
284717,180
286919,180
315185,180
318523,180
3190,180
33713,180
339795,180
340322,180
340990,180
341043,180
341051,180
346482,180
346779,180
356569,180
37304,180
379807,180
404586,180
406008,180
413032,180
444208,180
444211,180
465294,180
485424,180
503981,180
504856,180
507472,180
52570,180
55709,180
563963,180
571743,180
57423,180
610665,180
66100,180
703577,180
807318,180
95976,180
100163,18105
114658,18105
120966,18105
121009,18105
121026,18105
128813,18105
130040,18105
155861,18105
167553,18105
167863,18105
173079,18105
198967,18105
203856,18105
211117,18105
214448,18105
234286,18105
250416,18105
269365,18105
272934,18105
273641,18105
280076,18105
295613,18105
297008,18105
320953,18105
325420,18105
329055,18105
331184,18105
339005,18105
343318,18105
343769,18105
348768,18105
359678,18105
372138,18105
373941,18105
375955,18105
392091,18105
396402,18105
396411,18105
402363,18105
448783,18105
460644,18105
461582,18105
495917,18105
497719,18105
517081,18105
520858,18105
523903,18105
524965,18105
531967,18105
533318,18105
539737,18105
552418,18105
553772,18105
569578,18105
570267,18105
571478,18105
58606,18105
598635,18105
598972,18105
598992,18105
601285,18105
605326,18105
622625,18105
653862,18105
654311,18105
654384,18105
654385,18105
654393,18105
654950,18105
675102,18105
708172,18105
711231,18105
711232,18105
729433,18105
747315,18105
747316,18105
752040,18105
771917,18105
775824,18105
821516,18105
821534,18105
821535,18105
821536,18105
821538,18105
821539,18105
844356,18105
844357,18105
844358,18105
844373,18105
91419,18105
91991,18105
96498,18105
107274,18303
108710,18303
119717,18303
130041,18303
140676,18303
155964,18303
187115,18303
242272,18303
244262,18303
244620,18303
244904,18303
244915,18303
248938,18303
269374,18303
271482,18303
296659,18303
332137,18303
343151,18303
343492,18303
343494,18303
344893,18303
359667,18303
359796,18303
365540,18303
366446,18303
381268,18303
395069,18303
396410,18303
405042,18303
417235,18303
418891,18303
432658,18303
449084,18303
461665,18303
461670,18303
461674,18303
463845,18303
495918,18303
501417,18303
504882,18303
525209,18303
537856,18303
549960,18303
55115,18303
553056,18303
567873,18303
567880,18303
572399,18303
576729,18303
577844,18303
57869,18303
58417,18303
58958,18303
58961,18303
59047,18303
599999,18303
622410,18303
622521,18303
641426,18303
725356,18303
751995,18303
752047,18303
775709,18303
814644,18303
81649,18303
825229,18303
825448,18303
825449,18303
825450,18303
830225,18303
833483,18303
85506,18303
892054,18303
91312,18303
91465,18303
91722,18303
95329,18303
130485,19
131758,19
163216,19
164108,19
167491,19
187047,19
213614,19
234880,19
235413,19
240415,19
242078,19
243239,19
287717,19
29962,19
315843,19
331467,19
337381,19
34334,19
372713,19
395805,19
403845,19
461909,19
503619,19
536460,19
7096,19
88713,19
100399,190
112317,190
112822,190
124902,190
124983,190
131161,190
1443,190
146889,190
15961,190
165825,190
167105,190
174488,190
178107,190
17880,190
18100,190
182392,190
19083,190
203414,190
215180,190
222196,190
22851,190
22931,190
239962,190
24081,190
24404,190
263804,190
268216,190
289835,190
289854,190
291947,190
3098,190
33491,190
335209,190
339584,190
34557,190
345577,190
345587,190
346551,190
36787,190
387378,190
422932,190
44855,190
455062,190
461484,190
464446,190
49147,190
50577,190
514918,190
515015,190
545332,190
558244,190
56354,190
564529,190
57188,190
579565,190
605427,190
610400,190
610440,190
610442,190
617018,190
61763,190
646782,190
652275,190
666580,190
667914,190
69642,190
73417,190
78590,190
792331,190
89200,190
90885,190
97616,190
101785,192
104376,192
110727,192
120192,192
124083,192
129587,192
13099,192
169334,192
171820,192
174248,192
187191,192
19063,192
190811,192
19917,192
208516,192
21590,192
229007,192
231447,192
240263,192
253574,192
259721,192
260637,192
269585,192
275939,192
278958,192
289645,192
29936,192
31111,192
326332,192
328105,192
328354,192
335400,192
342007,192
363253,192
363654,192
364246,192
38125,192
401029,192
403839,192
416012,192
419924,192
43247,192
433982,192
446418,192
450559,192
4607,192
56436,192
58437,192
66959,192
67715,192
73254,192
79192,192
86739,192
94523,192
148209,19657
182284,19657
190633,19657
204139,19657
204142,19657
215840,19657
216668,19657
221125,19657
221876,19657
265551,19657
288655,19657
291612,19657
306793,19657
320273,19657
328834,19657
338393,19657
350343,19657
358423,19657
391001,19657
483047,19657
600497,19657
619045,19657
67832,19657
69132,19657
69906,19657
72504,19657
73504,19657
93160,19657
108318,19771
113938,19771
13389,19771
13862,19771
144788,19771
176538,19771
1896,19771
190900,19771
198070,19771
22952,19771
242983,19771
25550,19771
257791,19771
28481,19771
29387,19771
29642,19771
330190,19771
332041,19771
337458,19771
337459,19771
3458,19771
346153,19771
361263,19771
36813,19771
37787,19771
383430,19771
391337,19771
391338,19771
44989,19771
455289,19771
467474,19771
47024,19771
49733,19771
511119,19771
511120,19771
51824,19771
52006,19771
52976,19771
52979,19771
53555,19771
537218,19771
54044,19771
54528,19771
56490,19771
56587,19771
612569,19771
612570,19771
612571,19771
612572,19771
67638,19771
68523,19771
7090,19771
72237,19771
72772,19771
7444,19771
76324,19771
83230,19771
83368,19771
88239,19771
95967,19771
98102,19771
98133,19771
10143,19789
118303,19789
124904,19789
136212,19789
145581,19789
147483,19789
149949,19789
154930,19789
159079,19789
164013,19789
165711,19789
173750,19789
176354,19789
176981,19789
181477,19789
191407,19789
205976,19789
210081,19789
212325,19789
216597,19789
221267,19789
223424,19789
225335,19789
226169,19789
230014,19789
231941,19789
240497,19789
248763,19789
254368,19789
291266,19789
292174,19789
293955,19789
306382,19789
315212,19789
326915,19789
330878,19789
331089,19789
331656,19789
332049,19789
333004,19789
341649,19789
346776,19789
347542,19789
355641,19789
358767,19789
36200,19789
38195,19789
386126,19789
390379,19789
398809,19789
409100,19789
416022,19789
419375,19789
429975,19789
435130,19789
43942,19789
44787,19789
44970,19789
468244,19789
540067,19789
54148,19789
572132,19789
57349,19789
58621,19789
590839,19789
596528,19789
600222,19789
605633,19789
605634,19789
615181,19789
618179,19789
621391,19789
623606,19789
632085,19789
649266,19789
667525,19789
735978,19789
815014,19789
817226,19789
826377,19789
860255,19789
860256,19789
88371,19789
95280,19789
112669,20
192801,20
204178,20
208505,20
22382,20
248215,20
251107,20
251110,20
251444,20
262183,20
262687,20
26432,20
26460,20
26936,20
287925,20
28922,20
29627,20
319724,20
320107,20
330819,20
330839,20
330872,20
330875,20
330892,20
330894,20
330905,20
35004,20
35275,20
356473,20
380118,20
392576,20
40446,20
451254,20
45168,20
47172,20
47604,20
479941,20
539832,20
5854,20
60795,20
61447,20
66280,20
77362,20
79355,20
94783,20
109305,200
122421,200
128042,200
150663,200
152460,200
162061,200
164897,200
16731,200
179638,200
182580,200
182582,200
186704,200
187105,200
187185,200
187285,200
190222,200
19409,200
20586,200
216815,200
241487,200
246197,200
255474,200
255814,200
258519,200
258521,200
258887,200
264851,200
266781,200
271743,200
27805,200
288449,200
315235,200
326221,200
326701,200
331282,200
335244,200
339445,200
345842,200
355860,200
360520,200
361066,200
371980,200
387199,200
392744,200
396077,200
399997,200
400644,200
412934,200
412940,200
420187,200
420213,200
422407,200
458734,200
460655,200
462285,200
464699,200
471797,200
477249,200
481117,200
523318,200
536477,200
55444,200
578421,200
610071,200
63469,200
67850,200
78819,200
7955,200
80708,200
85353,200
87162,200
93758,200
99508,200
178329,20100
200467,20100
20853,20100
22515,20100
22887,20100
22898,20100
23201,20100
23496,20100
333684,20100
337928,20100
